user_id,business_id,date,stars
ssz4_Rj8p1CLgO2WWnIoTA,UPIYuRaZvknINOd1w8kqRQ,2010/12/13 20:58,5
k4M43lXJuQMpQW65DTqzIQ,0xvdC8F0HmFpAFkJk6nXLg,2017/12/19 6:05,4
d_TBs6J3twMy9GChqUEXkg,PQWE8a6Opjiuzt7DaX2R6Q,2011/4/16 13:55,3
s1ycNwrpYQb2AYHJhhLNBA,HQcel0uvg7N7KfhHJChfSQ,2014/11/12 20:21,5
rKkpHJkJ27xOwnhy_bMkvA,6PQve0oFCLPSh4wnIzvJtg,2016/11/12 20:39,4
t7b1lU39lHosuU9_U4jeuQ,Wc9UpJhOcdSj7olZkz7SJA,2013/6/19 10:31,5
soc2J5OHH7V6JQ7t211Icg,kUTusjnUPVZUgUJc2GuWuA,2011/3/16 6:07,3
ksYpOznbD-22wYpTiacHwA,GeK7GOGalPQnyjff1J3u1g,2013/5/14 20:00,5
dEk7mXM4npuDPmxrwPcEgQ,6nKR80xEGHYf2UxAe_Cu_g,2013/10/21 1:08,5
46-qsKjqR4vptCIYrHH1yw,SAIrNOB4PtDA4gziNCucwg,2015/8/27 3:05,5
1JEXL5K6VTx01tAs6Jskkg,aqwn3jdQLCWnb59gHK4nAw,2013/10/18 22:26,3
oaaEXgQ3x51cXE3GTXrT1Q,67zCgILB2h6JoSvFabVe7g,2008/9/13 4:16,2
tL2pS5UOmN6aAOi3Z-qFGg,odyYR1Bg2bqmp1kVlm8OYw,2019/2/15 8:23,5
UYcmGbelzRa0Q6JqzLoguw,RwMLuOkImBIqqYj4SSKSPg,2014/3/15 7:30,4
WgbocVhRcRXHwVyi9kfI4w,GI1F8a__wktcfj6YVjTqAA,2018/2/3 1:05,5
PKEzKWv_FktMm2mGPjwd0Q,DYAorbxOyubUB_wtQRCdug,2011/8/9 19:21,4
dEk7mXM4npuDPmxrwPcEgQ,umrDQGRNied77aVg29_fVw,2015/3/15 21:32,4
Lyj3OLJOGkqnjq2ZApa1lg,l-D0uS-tgmhkFpHKBXvPQA,2012/5/15 7:09,2
p9c15C0TiryLJKobzwPt1A,YBLVD61RFdP5H-RGLSIPUw,2015/8/6 3:31,5
cTkwhMLSavNOO_swPKf-ZA,FI-8LPGkc8D_hwx0l0zyyg,2016/1/22 1:23,4
leY7FqJ3NKPzpM5awAQ2-Q,FMnH5WIRLyexBYMBUUnDxQ,2016/3/21 4:19,5
Nw6Jza_cb0aqd4PT769Vzw,IWKtGvVg4hqc9rWHjW8KoA,2010/7/23 20:36,4
whINg-cC-FiAv_ATDGMDTg,RwMLuOkImBIqqYj4SSKSPg,2014/9/17 13:03,1
pI_njybTKxqScZ0-60mI5Q,uBBiD1XJk697Qcr84MIbKA,2016/7/16 22:44,3
gq8dZgJConBUANpSFzKKjg,M-SS_Kr0zlC7v8kBSRa74g,2012/8/29 22:25,4
6jz_Yr6_AP2WWLbj9gGDpA,GIhzzb9tjqLCYdNP_k3-dQ,2019/4/7 23:20,4
z4RytucxI_XfcMFaEI2DRg,r05kbKriZ3Z56Nre1WQIDg,2018/4/14 4:52,3
yqa2qWN6acpmDuDL3U61UA,wTjvgkUJMVWrYed9mXdQjg,2012/4/23 14:17,4
TCPLaprJm4FFei2DkW6K6g,cUGFEQOu3_VsOpbvHGx8ZQ,2017/6/25 18:27,3
FIk4lQQu1eTe2EpzQ4xhBA,SycXTaA4MeJZuDK4Y1owDQ,2014/11/1 21:26,4
HPtjvIrhzAUkKsiVkeT4MA,jc3p5SFyt9qrrMXt6E13ig,2017/10/15 18:21,5
9BuTUHt6Zlm-UCjaGD6aJQ,3BCsAgo_1i4xMuTyLKMLRQ,2014/3/28 20:35,1
M4uGs-0Fskn48t9icYk_Tw,gWeYW0E5Tfmmj_9fugfLNw,2016/4/27 20:29,4
lQBZo8_mm80dbwI5bo5c_w,J4CATH00YZrq8Bne2S4_cw,2017/10/25 21:57,3
Vqp0dpug9Db-kFHO3PkAaQ,28adZ4lsuUeVB2aWzohK9g,2016/10/17 22:51,2
7weuSPSSqYLUFga6IYP4pg,JWDiG0nSsM7GQ9QFRTxU9w,2013/7/12 2:06,5
A5A34ixb-yy6nwL42iZsnw,1BrIPwRhJHOp6yBwjoRtgg,2014/1/23 22:25,4
Ur4u9wfVtacMnYGbo29ZpQ,JAmQCmczUclNUfZjkNdjQA,2017/2/25 1:16,5
klN7Yw_aVUBscqhlkpKkRA,N6MzDoao6s68nAIW8vS9dQ,2012/12/1 12:37,3
3h3qmd0qgTA_-hnlcCodFw,ukCTLs6T8LY1eUBXiAlmCg,2016/9/10 21:38,3
oeAhRa8yFa9jtrhaHnOyxQ,ohz8ljVxcZMo2bMGrBZfgw,2010/10/15 1:13,4
_txhy3UvyGffFh8FLO2_qw,lpYFsXFrojiBZ1kbWR2lZw,2007/7/23 4:27,3
aD263WOD4RShoqgvVhcKqQ,odyYR1Bg2bqmp1kVlm8OYw,2014/6/16 15:13,5
zBi_JWB5uUdVuz3JLoAxGQ,7SJoMX5ti-VoEsEW6mJLRA,2013/10/4 15:42,5
V-BbqKqO8anwplGRx9Q5aQ,ukCTLs6T8LY1eUBXiAlmCg,2018/10/21 13:06,4
eguB3eXzLRK3h40Oi0Iw3g,LFs5jyYdXlzi0SpAYi1eSA,2016/12/30 4:19,5
kqNJHycpOMbTLeEpGY5OnA,XiN6fI8I3Mzg2nPRJ9ukRQ,2017/1/2 18:05,5
DeVGAiOf2mHVUDfxvuhVlQ,_Ad2ZKhUl-krJFpaZ1FI8g,2019/12/9 3:27,5
gq8dZgJConBUANpSFzKKjg,O7UMzd3i-Zk8dMeyY9ZwoA,2013/10/26 17:29,4
m-BZLIIh5PCAKnzH0qj_0Q,SAIrNOB4PtDA4gziNCucwg,2015/6/12 23:12,2
ZyGrNTbnab8N3kmesYaQBQ,GI1F8a__wktcfj6YVjTqAA,2018/2/4 22:09,5
ulk3n0JW8tWnQ83C7m8z9A,dAmVTQ6ukuLh4UxTmBoRkg,2015/11/11 19:59,4
8DX3pBJt96HqRxV8ACLdYA,qutQLFutEyHy440jpADnxA,2009/12/5 22:08,4
WM7MFrRP-7YFuGBAJ6quRQ,XZbuPXdyA0ZtTu3AzqtQhg,2016/2/8 2:25,4
G2ToQ5eT91v2hkIT7I4X7g,rOqY1Vj8sQ6kL9XLVQRslw,2018/3/7 16:52,5
rtRVb54VIXOUI_5mT1rhgQ,WpI5MZC3XzlTpcUOKXzCbA,2017/1/22 4:48,5
hWDybu_KvYLSdEFzGrniTw,osSwv6CJy5hDKQdOKeyTow,2009/9/26 0:26,4
vWP8-aQX0rYJszqkWVL7Ew,O7UMzd3i-Zk8dMeyY9ZwoA,2014/1/10 7:40,3
0911xXCgLexupPGkDJusLQ,NQhPS0MUKJgBUB6PTLlmzA,2019/9/22 23:43,5
32fRc4MMk1uk2JEEM7OmtQ,wUKzaS1MHg94RGM6z8u9mw,2013/3/15 3:19,4
WM7MFrRP-7YFuGBAJ6quRQ,f1ZKauu7dCB6iplmKqplAQ,2016/8/27 20:08,4
G-_KF_Ul4d3WGEa-G0Iq4g,DVvPQv1t08kusnnoMVhW-g,2011/11/13 15:26,4
7L8utEpYiVj3pNNjZkQaLQ,qkyCuFJF2Uboh6n2Lmuwlg,2018/3/16 3:26,1
9Sc7vPSSdC4-Kkm1uzB57w,NgDyxaeItFSInv7J5paGLQ,2019/10/21 22:09,4
Ryxj0u0AW3mRsRypdYli2A,FYqFfaxVRW6pdviONXIoDw,2016/8/31 4:33,5
d_TBs6J3twMy9GChqUEXkg,Rg43a31sV7gNLZMjy-ZdCg,2013/8/18 5:29,3
0nqshyLgABOSyTfJUTthjQ,FNe5PPA9pyj8FjcDefCBpg,2012/11/21 1:30,4
n0r_0HkCFaC175vXtIVcaQ,RrCgc8eAKbHu-2IpQXg6Rw,2019/5/20 6:56,5
MqcfaSdLXh7H1Aey_HPUsw,y9ukbhhyYC2qrPSS9eWh5Q,2016/7/21 20:02,5
EJ7ZhRHsMWj8du77LX34gw,k1QpHAkzKTrFYfk6u--VgQ,2014/4/18 4:44,5
lsZlV02ZdqEzR-qILdT7Cw,pHJu8tj3sI8eC5aIHLFEfQ,2010/5/29 21:23,5
XMy-OTpVY8O1L-8w1zOKcw,gQMAcDm8kv8ev7x2BshMwg,2012/9/17 16:46,3
4vj_0BQeXjCyNB7ESS5mGg,DESv2ys6SjBKA4SyDtJvxw,2018/4/14 6:52,5
CkM9FtxelvahpE9StyON3A,p-8AMN9Q0qwym-3Pdle20Q,2012/7/10 6:08,3
YqMpcRUA0OMw1WNLDGoj-A,8I5U8OQ06nSxX2y4PPOWzQ,2016/3/29 16:53,2
oaaEXgQ3x51cXE3GTXrT1Q,AMN3Sgns9tB2x-b3eWk0qQ,2008/3/5 3:12,4
HJj82f-csBI7jjgenwqhvw,5_ymZOB8eIfi6nzzL5-SbQ,2013/10/29 3:13,3
25W8CVIdQDIkyPb8ISCGpQ,vUnmi0uI8p35RxYAEH4Nlw,2011/3/19 9:48,5
YJYFsF4z-C2qODH5HnGXiw,0FUtlsQrJI7LhqDPxLumEw,2018/12/5 23:08,4
5wT0vDycEzgq95yVCZ60Aw,KW5edXlPGeZ0cx7MiJyamw,2016/10/16 4:01,4
HJj82f-csBI7jjgenwqhvw,5iSmZO0SrKU6EoXK_1M8Kw,2011/11/23 5:42,3
M3YpU8fRyTZAQIn08bDT4g,BxKxFHXG4B2h1MXK8ebHZQ,2016/3/31 18:54,4
ocB1WhramMTkICc5sZ1bUQ,Ja4stXdNYr39u5CZHMNtjw,2010/6/2 19:33,4
UYcmGbelzRa0Q6JqzLoguw,cgZOP1ZUBOZmEQMSJ53oiQ,2016/12/5 18:40,5
y1b_9KmwNUWG1AS3CazFLA,TeggG3duunpoy__1Y2SAyQ,2013/11/7 17:56,3
Olo_x4fV1sFBtlj6COf9Wg,Wb6Q0YVcNghQ2w20hUYRoA,2016/9/1 7:56,3
DPtOaWemjBPvFiZJBi0m8A,C9ImzBi5fn742ZcAYDww2A,2011/3/27 21:45,4
WMMI5Q4Rmm1Rqdu0jOvyhQ,0TBTV3q6QXCn9vNhy3Xi2w,2017/6/26 2:34,5
OLn8EvPsu4hNug8V5PF2jA,0NmTwqYEQiKErDv4a55obg,2014/2/5 9:36,3
LNPyE5X1K5B_flcTCH9StQ,pHJu8tj3sI8eC5aIHLFEfQ,2015/1/28 6:00,4
HPtjvIrhzAUkKsiVkeT4MA,IRd0jvnfJ3tV6AMlYMajzw,2017/8/4 2:15,4
RBZ_kMjowV0t6_nv2UKaDQ,qxNKPJfuklMxwPbkHLHeWQ,2014/12/24 3:49,5
cJh4F1zFNJb2wXCNT1uNWQ,z5J9U_HU4iVLwaCH6rdC2w,2016/1/28 1:58,5
p_azadim_uWFOXAhhKB3ag,E9aC5bLfXdQVZ5csvLuLJg,2008/10/18 20:02,3
hTZb1INhnCG8URaFywVoYQ,oRgoOhwCex1X9j1iQ9ou3w,2018/7/1 19:25,2
Q7IoE5m2heQKThuVq3SYFA,1TTQ41NqKks69GltQSQNIA,2019/7/12 22:51,3
bHufZ2OTlC-OUxBDRXxViw,hPclwunHi36YV8cPghWJBg,2018/1/20 16:50,5
RSLTG7N0wYJhRTW5CGEm5Q,VGWEpMEkzQopS5lUNd06Sw,2013/11/20 3:47,5
WM7MFrRP-7YFuGBAJ6quRQ,65eDIQ8bpMJFtgdyX7ulVA,2017/11/13 21:04,4
lQCY0csLfjdDn6cdVq43UA,3xykzfVY2PbdjKCRDLdzTQ,2018/1/21 6:11,4
q6XnQNNOEgvZaeizUgHTSw,Z2iYtj0ybh_ovOyRD8bjMg,2013/8/17 15:27,4
vPOkQJKahhR13LQ2ElSFGg,aD-YA02i2xAqLBDon1tzIQ,2012/2/18 17:38,3
29yBaTFMSh-l6wNwy9d_mA,ZV3G2LxpLLuZOFbn208Z5A,2018/5/18 17:03,3
_7PfR6Tvh2xTbiVi1GELoQ,vdOf_NWsct8jr4qYKoE_iw,2016/4/14 19:08,3
8OeTLey-p-WaL9ErNEci1Q,HgdFqAvK31fB9sgBdOzo9g,2013/5/24 0:57,2
5Bs1BZcD6_wo_sUiAGe7FA,VGWEpMEkzQopS5lUNd06Sw,2017/9/1 3:00,5
B1829_hxXSEpDPEDJtYeIw,4Hx-brYb86k4C1VSKPvj7g,2015/12/10 1:10,4
JesJ-LaNfr3pKhL7gWhDrw,htQgj-ANQpZGpIpkkrEmyQ,2015/6/10 22:43,3
qnoXQsDOTOFwJEYXSCnHEQ,eBxQzBFLEPwRCxuiL50SQA,2009/12/30 18:37,5
YF3KmwYMeONIfX02OTxwFw,pjpUOlJLlkIxBZ5BquA2PA,2015/6/22 1:59,5
5aPp3PnDs50CfWMapd7yEg,0TBTV3q6QXCn9vNhy3Xi2w,2011/9/18 0:35,4
VdkAX9khigCjpMGuMNWYMQ,bSY97kgQpJ5BrpgW40V1qg,2015/7/15 18:32,3
BI4jBJVto2tEQ0NiaR0rNQ,zcScEL0WEdFkROcnz5379g,2013/6/18 13:26,5
YpGt3hdq5adPlEFn9fQ2Zw,6ZIHxvFTHC1pvAzAS0uLDA,2015/6/6 21:19,4
zQTEbn5nWGPypxOf2uRPmg,aYTiyhUbc6uL7jSAXGKhrA,2017/3/7 17:28,5
RBZ_kMjowV0t6_nv2UKaDQ,mUVAMNN7BCQ9HGA9w_7C1g,2014/6/10 15:49,5
9hMqNBBpTl3lBy6qCAyu-A,3p4M5be6uc1S78TO62gmOg,2013/6/18 23:18,5
7sNE58P4AvsX6QHE8ypCiA,7mGZrCzGGjS95SdRtEaGcQ,2011/7/13 13:45,5
P0rGN5mDue55uIiAzkrRlw,IhNASEZ3XnBHmuuVnWdIwA,2017/6/3 4:38,5
GOTjwdXD6bNZ-_qjY7GYYw,Wcuo6YmYj3xhCso5sMQcOw,2016/10/19 19:56,4
aq7PsU-EerT2gSPsBc_FCw,7sPNbCx7vGAaH7SbNPZ6oA,2014/8/5 1:05,5
pQdIIsbV5dGOVz_kWfMRTw,0xyqLvtr0Zbr4G-gML-QmQ,2008/5/9 0:33,5
a48HhwcmjFLApZhiax41IA,qkyCuFJF2Uboh6n2Lmuwlg,2012/1/14 10:34,3
pgUQjUl_2G5L9EreDzIjSw,axi57Y3h5c8BxM1Xyj0KBw,2014/10/30 23:24,4
bnKo6L4MgcUbLZH7fmnkrA,6PQve0oFCLPSh4wnIzvJtg,2015/1/11 2:54,5
De-dImXf-TOFWWPTUWwIvw,VMXl3Dm1Nwvgwo1PVYTXbg,2017/9/28 18:10,5
ihTu74HkXnKGuY5v_Z8b0g,elqbBhBfElMNSrjFqW3now,2015/11/15 21:30,4
6CbNnrhmjcGLX_FM1vvVrg,VMr8sgoQOW0fo0qVJENajA,2011/7/1 7:21,4
7weuSPSSqYLUFga6IYP4pg,gTw6PENNGl68ZPUpYWP50A,2011/9/6 8:57,4
92e_B3VDY5TqxVYsKuNzKg,EllcHdTOyvsfjPs5Md078Q,2010/6/17 15:19,1
rLl5jjjUK1crVfzbXoQrTA,6ZsiLiSWGK2pgw6t3LfzNQ,2019/12/13 15:40,3
8XKSiMpMxgdwI3qjuqmXFg,sZIVzaaEBp_HiYutZ2lWag,2018/4/22 4:33,3
uEvusDwoSymbJJ0auR3muQ,DxgSVufr_6y_Rc63CC17Zg,2012/6/6 0:32,5
JZsDEj8EnFppjzoAFKm-mQ,4JNXUYY8wbaaDmk3BPzlWw,2014/10/28 20:54,5
BmipmKVTx37gpfPzK7eU4A,DMyoxEaTGTakZxWgh1D5bw,2011/4/25 18:06,3
fRVNHAl2RjosC67Y67G3cA,ax4ztJvW28xgGvI0OPqGcQ,2016/11/1 5:57,3
FOoN3DJzDUnl4EAQaTJIGg,I6u-OhmI_IUltexEOSCKzg,2012/10/12 2:26,2
hCy4Kkyo4N0fFLMDpKjYyw,RTegy5CUBpMK65pr8UeDgA,2019/3/3 0:31,4
leyNDNVu09Ldbg5ujPWMhQ,8mIrX_LrOnAqWsB5JrOojQ,2016/11/23 4:43,4
9BuTUHt6Zlm-UCjaGD6aJQ,YJ8ljUhLsz6CtT_2ORNFmg,2015/5/25 5:46,1
aWXGwath_dSGPwNdFiy9BQ,NfM1YE-FJCToO1LB36T6lQ,2015/5/1 17:07,3
XPNiTbrKL7f0_6L0lrbZlg,czyhvf93Txsfxdxqcm16mA,2013/7/30 2:15,4
gtwM4ijo65AN4DvXdgCu_w,dGuVYsA5DMCm_TjSbX6x7g,2013/3/25 5:54,4
x4rQMKeYMnqKx-bpzQ4zPg,rcaPajgKOJC2vo_l3xa42A,2018/10/29 23:28,4
LgFDWZTLi1w9OGi5BtKORg,X-8PBiSJXKQblMOcWFthcQ,2019/4/3 1:17,5
hZfzVrhsCQ9JDAb2jYoJNQ,eSLwC2iFJOU4UWXyuPiTpg,2011/7/2 16:22,4
pWEzY3YY0zEAJLlGSSucrQ,So132GP_uy3XbGs0KNyzyw,2011/2/24 7:20,5
8fsZcLADFrPTbGrFqMACpg,0EgYXYjt2XJL4hlsKnzrcw,2015/4/30 3:25,4
Y8adrWFzckrjuC11aAs9Og,XZbuPXdyA0ZtTu3AzqtQhg,2015/10/24 15:21,4
fVILhIglx6RNOXQba5t4kQ,YgVC9NdMji-VV05w7-E1DQ,2017/4/16 3:40,4
yT_QCcnq-QGipWWuzIpvtw,LBHbyID7tcaGszznHtnCrw,2013/4/10 2:45,3
pwQ8E-hbDUJe3qtKt_IBBg,D-2t7fHQu6hNLjjfRHSZaA,2013/8/26 16:47,1
eguB3eXzLRK3h40Oi0Iw3g,2fqHO2vFbcwVV27c_Irm8Q,2016/3/4 18:09,5
tXhscxwFTd-ayLTdPx_2yA,DkYS3arLOhA8si5uUEmHOw,2016/2/1 23:19,1
EpOp-olt_rjZRaVuPUKG-A,gwYt_q3Ob7aQJIefIBsZiQ,2013/7/22 22:34,4
j_j4DLfvNkhCRNWC0VBS9g,E9aC5bLfXdQVZ5csvLuLJg,2015/7/19 20:42,3
YqMpcRUA0OMw1WNLDGoj-A,HUYEadSbGSQNHXFmT2Ujjw,2016/5/13 21:53,4
w9WmBotuUdQlmuLa3XUkFQ,cNx3qzQ55JXpjZEt4lc7Tg,2016/9/19 3:27,4
tH0uKD-vNwMoEc3Xk3Cbdg,vdOf_NWsct8jr4qYKoE_iw,2013/1/31 18:29,4
6B9ICWLdY9C7gGPkRX93ZQ,j8pUAS0qdEcPsjkqEDNbhw,2015/2/22 0:45,5
CkM9FtxelvahpE9StyON3A,Ns20WGWn6s6niKAGIQB4UQ,2013/8/15 4:19,5
P0rGN5mDue55uIiAzkrRlw,N5CL5HLS6lyltw-OjjBrOw,2017/9/22 1:39,4
Rdt-JiAN7Qlw3dJ7UVdNtw,Cr4ipI-tr-R8Q0NilkWNkA,2014/5/24 18:22,5
lXZ7aziyUJyA6V0FlIR1Wg,eaNenRk_liZBERFFLCXqqQ,2016/4/30 10:17,5
S5Eld1fZx6D8d9i5YbFOaA,K5XjxDyq3ZIjUhbtLaW4ZQ,2015/9/3 6:14,5
18qEoFOVEernpVLh97PQPQ,7eQoxWr9RzyCB9IFvqHUPA,2018/4/10 3:52,5
pQdIIsbV5dGOVz_kWfMRTw,sQV-yfhFjeRWnHw66n8qrQ,2008/5/28 21:48,5
VZRxANvyTm2ixS6jYDGgEw,Po0QGzgwFrfnGJEi_akCjA,2009/9/18 16:17,5
MMf0LhEk5tGa1LvN7zcDnA,eE4MUd3m6j6yISWjEYjyPQ,2015/5/25 18:53,5
Z128ihQea7BLPh2T9q9sKA,u_vPjx925UPEG9DFOAAvFQ,2011/1/4 4:15,3
T_RiQ-TOeZf8N2kiCNCiSg,BLIJ-p5wYuAhw6Pp6mh6mw,2008/12/16 4:02,5
sqJZt_Z144RWGk4bdKTpSw,dcqHjnmKPDdOseYEo6SdAw,2010/1/25 18:28,4
SfY0jEFqBkrqq9bVi6P31Q,ym5FOqL6tGbgynzwKMHZuw,2013/10/20 2:00,4
e6iCOIhtupBCiw-VwBvJ4A,J07TDs6qnTIaxm48EL1cKQ,2019/4/22 17:51,5
FgyvflZtqRF03j5bIrlnlA,wkKlpSx3OcoGJiv7p8VZzw,2018/12/19 20:20,4
WU9eoIz9KCcSB4bAxhOHXQ,Ef5P6C2yHAv08FPif5Rdtg,2018/8/18 23:47,5
D6SEKcIne80A0AhwiEV2Rg,or4UVDjXEEjze3wNPjoAZA,2013/10/30 16:27,5
PKEzKWv_FktMm2mGPjwd0Q,65eDIQ8bpMJFtgdyX7ulVA,2010/10/4 0:51,4
hZfzVrhsCQ9JDAb2jYoJNQ,UCpUOtvqR-NBWBNVMzJleA,2012/10/22 5:27,1
JaqcCU3nxReTW2cBLHounA,0NmTwqYEQiKErDv4a55obg,2016/7/23 19:46,4
9sldtsoM9MFEyPEss0L9kA,TkEMlu88OZn9TKZyeY9CJg,2012/8/12 12:36,5
fj-cFMD2qheCcv3FNvMcEg,5keoVVM81g-nJw0Zdpl1nA,2017/4/13 3:50,5
6HM3Hm3gP0MJ8XN7IkRcRg,5DDumAHRKumv3gZiPKW6iw,2014/7/23 7:45,5
ED7dq2rT3IWXjSl58CR36w,WBt2pa7k_K2LKW2OJuXG9Q,2018/8/28 22:13,5
8UPTxp6SXvQe6JoEbEGcyA,A00Istiu21ObC07-NPstNA,2010/11/30 2:20,4
u90s9wJ9pMK2FMpy5F8Wpg,LFs5jyYdXlzi0SpAYi1eSA,2014/9/13 17:23,2
9uE0smG2bwgkI95RPj0lPQ,042IHd5KjHiMuBtGtugO_g,2015/11/5 12:50,5
Lyj3OLJOGkqnjq2ZApa1lg,6oKZoCI_0ePyzfRqSFMBig,2013/5/23 3:41,3
eOIMO2wT_WbNqmavhnCRxw,2fqHO2vFbcwVV27c_Irm8Q,2015/9/10 19:37,3
lT49-Xggq_VAB2E9dce0yA,i9D9xPBV0gR1Ja9kbY4NCw,2016/9/7 17:22,2
v7FPnMzdbl6J7U_8H1BWZA,Wc9UpJhOcdSj7olZkz7SJA,2018/7/27 17:47,1
7HOTOydGS7wJYaJqNoDfeg,1BrIPwRhJHOp6yBwjoRtgg,2013/2/21 1:43,3
avmRUkWovTsaDqKiNKdivQ,9a3DrZvpYxVs3k_qwlCNSw,2013/6/29 23:04,5
ewDNa_FRoG71UFm56eTGkw,yhgUyctWczUN13MinNgZ3w,2017/7/22 18:37,5
JZsDEj8EnFppjzoAFKm-mQ,pybIuTluqRhH_BQ3CJHlLw,2014/2/21 1:14,5
ssz4_Rj8p1CLgO2WWnIoTA,JyxHvtj-syke7m9rbza7mA,2011/7/16 18:44,5
GRQeDtlWc1LLbwMuxFESKw,Sy75QB18Sv-xNp8FoA8KvQ,2014/8/9 18:00,5
yH3Jyu5vRTAJ8uMAD2bLGQ,JfHXzulF6yIKgA22YYPedw,2012/3/29 4:33,5
U4INQZOPSUaj8hMjLlZ3KA,eUuKXhloFVHdQsLdodcLbw,2018/7/13 11:08,4
IZKX8BHHjS8YwHIVi9KJ2g,iJi7yebXoPVXRyGqqL-v8g,2010/7/26 21:37,3
hCy4Kkyo4N0fFLMDpKjYyw,NgDyxaeItFSInv7J5paGLQ,2016/4/30 1:28,5
V6Cjj3SVmMqCrr6uJqvlPw,3Jq5LfJ5fmJ5KmuA6VHmzw,2016/7/9 0:55,5
UXpTrzITc0yg08sXftsa-w,wxL9wgxLeuMMfI6SAXIzJw,2016/5/31 18:35,3
EYwvNonD5kUGGNRTGjAAHA,NblDoJBEwhkJyvAuxzh4rg,2016/4/19 12:37,4
5fZk-aijjsRehb_jZJRXag,4tiFtmGNFcvKRSPXPVT8Hw,2014/8/10 0:26,1
gScmsSCqBeFPp6q9yG5nmw,dNr7VKRti8dXWE-jzfVBtQ,2016/6/21 17:49,4
VeYSD3Xgxd-R4yowet51tA,tQifTiY-vutj8orxcMJKfQ,2007/4/4 17:20,4
CEoMgtYwcskmU6VOeDAwVw,fyJAqmweGm8VXnpU4CWGNw,2015/3/14 0:04,5
jY1shXf_LQVhSoUyoXqQRQ,Gt4z3AylNTsEPDkzkaC7HA,2016/1/21 12:02,4
ZsjuEgOdvx9l5GKZdtwYIw,Wg9272hxpu9IBTXMTB6EeQ,2012/11/4 1:01,5
zQTEbn5nWGPypxOf2uRPmg,v_yCY6NCwxCPIsNZR80UfQ,2016/11/26 17:50,4
Sv48jgljDP-CRfXmU8uSgA,kxYiZnd7Y-3ibdwnMFuTzw,2012/5/29 17:35,5
FWYjGKHmbjxrkXROctTGYA,zoODlH40edpJYLPLkHilNA,2013/5/20 1:02,5
o68A_3bAJTge-ioGXHdxKA,jfmyj519pg2flxGEQ2xdPg,2010/2/18 16:03,4
yqa2qWN6acpmDuDL3U61UA,NlymcSxDnjtCLyGvmMoyFg,2019/2/14 2:15,5
a3yOeL5b0lzbo1ORHF2yHg,FNe5PPA9pyj8FjcDefCBpg,2015/11/22 3:31,5
zsJLk34mTDMyuVS_EaBLxw,5zDP3Y2hdh6GJL9DVbQ2KA,2011/5/30 3:56,2
1O638BDK_fWuxgTVJwff-A,6Ct57qgmXwOnzfSZoUGh0Q,2018/7/10 7:38,4
co64BGDz5U4i-VOwhJgn5Q,uanCi4OGc1mHLGl_AT4JhQ,2013/2/18 21:19,3
y3FcL4bLy0eLlkb0SDPnBQ,NXT94mdw1KWadc3q0u0KYg,2018/1/31 0:50,4
zTK1nPD2Hpa-ksSXsE-JzQ,_WvEXsx2eZ53lTWHlIx9kg,2016/6/12 15:30,4
3yPrXlvbECGKHSZTy9usWA,lIDgEB1HnKAq03H1fpjzLQ,2017/2/13 17:31,5
QTNMJ8unxkk8XT4Tl4a68g,PVTfzxu7of57zo1jZwEzkg,2012/3/13 6:07,5
JqjAthJThuVYgTh4iWDZ2A,V-0qRzBHKixmQgon_fW_AA,2016/4/7 20:31,3
_ir8NHMtV7KPTwmBmlkmQw,dEAk-gE-5Q95a7p91gNn8A,2012/10/3 20:31,4
T8LqkYbwMPZmvXSsUfN8sQ,Ycn-l-X6joxbVQzgxjXpRQ,2008/5/6 18:31,4
KxRf-umHzdz5noKH5Cg6Mg,y9ukbhhyYC2qrPSS9eWh5Q,2014/6/1 17:06,4
KMQ-5KpTWIheGxlCOzowWQ,EV1jAj7NFNmNIqOnwZ4Acw,2018/4/16 20:54,4
L8cvMZLWmM4qWTl9SkxJ8g,Em0MDcxhSYZm7JVpR6WyJA,2016/3/2 16:45,2
qlC607Cyp0Mj91vDFvkp3Q,01fuY2NNscttoTxOYbuZXw,2010/12/30 13:30,4
hd-S4mtrPY9Q6iuBJegnOQ,0p0PqX7Zsm_0lvXzEWpwWA,2018/5/22 18:04,5
gwIqbXEXijQNgdESVc07hg,g3t2AQQVT2tWD64Huu7xVA,2011/8/23 19:08,3
YIMeEHUYm69m-Mqf-NjPHw,zEaGcSVPDQipnRdEZp-F6g,2012/12/19 23:11,5
dOfw4EqYemgl21qtJ8D9jQ,OFw59czUoeeosFMKfRawmg,2012/5/13 20:06,4
aWXGwath_dSGPwNdFiy9BQ,M51gw2cz_vXarNBLbKkOxQ,2014/4/5 16:56,3
nPXVprOV3ioobtAc_s7-CA,0Buxoc0cRqjpvkezo3bqog,2010/7/26 15:59,4
YVQFzWm0H72mLUh-8gzd5w,xTlmLL2xZZ0xhZ2J16zXQQ,2013/12/29 5:38,3
-8rSnT5ztVk6vmTDkxTqsQ,9a3DrZvpYxVs3k_qwlCNSw,2017/10/7 13:55,3
sGIGOFKg_yTd76cDPs6pjA,V-0qRzBHKixmQgon_fW_AA,2016/4/25 6:01,5
rPJZ0Bh1Dj-Rw6Yu3iQwVQ,C2BR0TjNacoNzItPLUHTAA,2013/8/12 23:04,5
co64BGDz5U4i-VOwhJgn5Q,AV6weBrZFFBfRGCbcRGO4g,2015/10/19 0:59,2
